method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
baseline,5.0,20260229,False,0.31951376443715346,0.0,36.87017410993576,,88,,,baseline_extrap_nn
baseline,5.5,20260210,False,0.3091851098567073,0.0,9.509529918432236,,4,,,baseline_extrap_nn
baseline,5.5,20260211,False,4.2567274732955624,0.0,9.127665311098099,,5,,,baseline_extrap_nn
baseline,5.5,20260212,False,0.27919738720695864,0.0,3555.486995726824,,4810,,,baseline_extrap_nn
baseline,5.5,20260213,False,0.30970042319262314,0.0,2054.213523864746,,3485,,,baseline_extrap_nn
baseline,5.5,20260214,False,0.6609271444915925,0.0,13.289026916027069,,18,,,baseline_extrap_nn
baseline,5.5,20260215,False,0.6963068246079478,0.0,14.169745147228241,,19,,,baseline_extrap_nn
baseline,5.5,20260216,False,1.760961242988308,0.0,8.883588016033173,,6,,,baseline_extrap_nn
baseline,5.5,20260217,False,0.39392625902411865,0.0,8.325278759002686,,4,,,baseline_extrap_nn
baseline,5.5,20260218,False,0.36187821009833177,0.0,8.38172435760498,,4,,,baseline_extrap_nn
baseline,5.5,20260219,False,0.3112549866527003,0.0,44.16504129767418,,117,,,baseline_extrap_nn
baseline,5.5,20260220,False,0.23273301020587178,0.0,117.55183339118958,,355,,,baseline_extrap_nn
baseline,5.5,20260221,False,0.4910362480218496,0.0,8.225776255130768,,4,,,baseline_extrap_nn
baseline,5.5,20260222,False,0.3546285805205101,0.0,111.2019456923008,,348,,,baseline_extrap_nn
baseline,5.5,20260223,False,0.22582766704081236,0.0,8778.098214417696,,8719,,,baseline_extrap_nn
baseline,5.5,20260224,False,0.3070931242231189,0.0,29.912423342466354,,73,,,baseline_extrap_nn
baseline,5.5,20260225,False,0.34059620050475004,0.0,8.934993296861649,,4,,,baseline_extrap_nn
baseline,5.5,20260226,False,0.27723761060939384,0.0,73.91241565346718,,227,,,baseline_extrap_nn
baseline,5.5,20260227,False,0.2954643359957248,0.0,1056.285422295332,,2176,,,baseline_extrap_nn
baseline,5.5,20260228,False,0.27741009754671736,0.0,5117.760304361582,,6233,,,baseline_extrap_nn
baseline,5.5,20260229,False,0.33569140978113365,0.0,32.72170200943947,,77,,,baseline_extrap_nn
baseline,6.0,20260210,False,2.1845039315374377,0.0,10.395810008049011,,7,,,baseline_extrap_nn
baseline,6.0,20260211,False,0.4022495741054846,0.0,8.31417366862297,,4,,,baseline_extrap_nn
baseline,6.0,20260212,False,0.30202496414428764,0.0,39.34900835156441,,111,,,baseline_extrap_nn
baseline,6.0,20260213,False,0.3375603135443158,0.0,962.7608843147755,,2173,,,baseline_extrap_nn
baseline,6.0,20260214,False,0.3972981794220475,0.0,16.170363873243332,,31,,,baseline_extrap_nn
baseline,6.0,20260215,False,0.5094605927725594,0.0,13.104375451803207,,15,,,baseline_extrap_nn
baseline,6.0,20260216,False,8.637161046002547,0.0,8.476190268993378,,5,,,baseline_extrap_nn
baseline,6.0,20260217,False,0.43027751867710845,0.0,8.34803655743599,,4,,,baseline_extrap_nn
